Address	Status-Code	Status-Text	Type	Size	Title	Date	Level	Links Out	Links In	Server	Error	Duration	Charset	Description
https://www.cuscoperu.com/	200	ok	text/html	118410	Machu Picchu Tours | Tours Cusco Perú | CuscoPeru.Com		0	520	1713	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.296	utf-8	Do you know where to find the best tours to Cusco, Machu Picchu, Sacred Valley, Inca Trail, Puno and all information that you NEED? CuscoPeru.com
https://www.cuscoperu.com/templates/cusco_peru/js/jquery.min.js	200	ok	application/javascript	94784		14.08.2018  19:22:43	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:00.173		
https://www.cuscoperu.com/en/?format=feed&type=rss	200	ok	application/rss+xml				1		3	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:00.669	utf-8	
https://www.cuscoperu.com/en/?format=feed&type=atom	200	ok	application/atom+xml				1		3	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:00.907	utf-8	
https://www.cuscoperu.com/templates/cusco_peru/favicon.ico	200	ok	image/x-icon	1083		20.02.2017  17:45:47	1		1711	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:01.176	utf-8	
https://www.cuscoperu.com/media/system/css/modal.css	200	ok	text/css	1964		04.08.2017  23:50:19	1	10	1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:01.404		
https://www.cuscoperu.com/plugins/content/responsive-tables/responsive-tables.css	200	ok	text/css	617		02.05.2017  15:24:09	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:01.672		
https://www.cuscoperu.com/modules/mod_itstour/tmpl/css/modstyles.css	200	ok	text/css	25930		17.08.2018  15:38:24	1	2	6	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:01.735		
https://www.cuscoperu.com/modules/mod_itsbookingst/tmpl/css/modstylest.min.css	200	ok	text/css	1992		20.02.2017  17:46:08	1	5	939	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:01.839		
https://www.cuscoperu.com/modules/mod_itsbookingsa/tmpl/css/modstyles.css	200	ok	text/css	2034		14.08.2018  21:18:01	1	5	985	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:01.903		
https://www.cuscoperu.com/modules/mod_AutsonSlideShow/css/skitter.css	200	ok	text/css	4990		14.08.2018  21:11:12	1	19	1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.006		
https://www.cuscoperu.com/media/mod_languages/css/template.css	200	ok	text/css	319		20.02.2017  17:45:51	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.069		
https://www.cuscoperu.com/media/system/js/mootools-core.js	200	ok	application/javascript	95138		14.08.2018  17:47:12	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.171	utf-8	
https://www.cuscoperu.com/media/system/js/core.js	200	ok	application/javascript	4707		14.08.2018  19:32:21	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.235	utf-8	
https://www.cuscoperu.com/media/system/js/caption.js	200	ok	application/javascript	657		14.08.2018  17:57:48	1		1009	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.664	utf-8	
https://www.cuscoperu.com/media/system/js/modal.js	200	ok	application/javascript	9559		14.08.2018  19:44:15	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.925	utf-8	
https://www.cuscoperu.com/media/system/js/mootools-more.js	200	ok	application/javascript	234332		14.08.2018  17:40:42	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.260	utf-8	
https://www.cuscoperu.com/templates/cusco_peru/css/resset.min.css	200	ok	text/css	1292		02.08.2018  15:15:48	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.421		
https://www.cuscoperu.com/templates/cusco_peru/css/template.css	200	ok	text/css	96794		15.08.2018  20:26:47	1	195	1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.576		
https://www.cuscoperu.com/templates/cusco_peru/css/mobile.css	200	ok	text/css	9961		19.06.2018  15:11:18	1	1	1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.313		
https://www.cuscoperu.com/templates/cusco_peru/css/category.min.css	200	ok	text/css	2367		20.02.2017  17:45:47	1	1	1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.485		
https://www.cuscoperu.com/templates/cusco_peru/css/menu.css	200	ok	text/css	1899		14.08.2018  21:22:43	1	8	1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.653		
https://www.cuscoperu.com/templates/cusco_peru/html/mod_languages/languageswitcher.css	200	ok	text/css	1272		04.08.2017  23:42:16	1	1	1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.820		
https://plus.google.com/b/100920523258394783038/100920523258394783038	200	ok	application/binary		<div class="google_plus_16" alt="google plus 16" ></div>		1	1	1711	ESF		00:00.525	utf-8	
http://twitter.com/	200	ok			<div class="twitter_16" alt="twitter 16" ></div>		1	1	1711	tsa_c		00:00.244	utf-8	
http://www.facebook.com/CuscoPeru	200	ok	text/html		<div class="faceboo_16" alt="facebook 16" ></div>		1		1031			00:02.044	"utf-8"	
https://www.cuscoperu.com/media/mod_languages/images/en.gif	200	ok	image/gif	1010	English	01.08.2017  23:04:42	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.432	utf-8	
https://www.cuscoperu.com/es/	200	ok	text/html	119491	Tours a Machu Picchu y Cusco | Paquetes a Peru | CuscoPeru.com		1	519	627	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.810	utf-8	La agencia de viajes CuscoPeru.com ofrece tours a Cusco, Machu Picchu, Valle Sagrado, Camino Inca, Puno y toda la información que necesita para viajar a Perú.
https://www.cuscoperu.com/media/mod_languages/images/es.gif	200	ok	image/gif	177	Español 	20.02.2017  17:45:51	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.813	utf-8	
https://www.cuscoperu.com/pt/	200	ok	text/html	117641	Passeios pelo Peru | Pacotes a Machu Picchu | CuscoPeru.com		1	514	639	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.444	utf-8	Encontre aqui os melhores passeios em Cusco, Machu Picchu, Vale Sagrado, Trilha Inca, Puno e toda a informação que você precisa para viajar ao Peru.
https://www.cuscoperu.com/media/mod_languages/images/pt.gif	200	ok	image/gif	284	Português 	01.08.2017  23:04:52	1		1028	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.601	utf-8	
https://www.cuscoperu.com/en/	200	ok	text/html	118413	Machu Picchu Tours | Tours Cusco Perú | CuscoPeru.Com		1	522	644	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.012	utf-8	Do you know where to find the best tours to Cusco, Machu Picchu, Sacred Valley, Inca Trail, Puno and all information that you NEED? CuscoPeru.com
https://www.cuscoperu.com/media/mod_languages/images/es.png	200	ok	image/png	903	Español 	02.05.2017  16:44:07	1		668	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.250	utf-8	
https://www.cuscoperu.com/media/mod_languages/images/pt.png	200	ok	image/png	237	Português 	02.05.2017  16:44:08	1		695	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.419	utf-8	
https://www.cuscoperu.com/en/about-us	200	ok	text/html	92544	about us cuscoperu | cuscoperu.com		1	432	570	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.907	utf-8	In cuscoperu our main goal is to make your trip an unforgettable experience, here are some comments, testimonials, opinions about us.
https://www.cuscoperu.com/images/cuadrado.png	200	ok	image/png	111	nosotros	04.08.2017  22:48:50	1		1420	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.211	utf-8	
https://www.cuscoperu.com/en/site-map-en	200	ok	text/html	96080	Site Map		1	538	580	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.874	utf-8	Our objective is to provide all the information you need to plan your trip to Peru. In cuscoperu.com you will find reliable and complete information about Cusco, Sacred Valley, Sacsayhuaman, Machu Picchu, Inca Trail and hotels. 
https://www.cuscoperu.com/en/contact-us	200	ok	text/html	85702	Contact Us		1	386	570	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.437	utf-8	All the information you need to plan your trip to Peru. Please contact us if you have questions or comments about Reservations, Hotels, Tours, Travel to Machu Picchu, Inca Trail Tours in Cusco.
http://www.cuscoperu.com/en/tours/page=1	200	ok	text/html		Tours in Peru		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.452	iso-8859-1	
http://www.cuscoperu.com/en/tours/machu-picchu	200	ok	text/html		Tours Machu Picchu - Huayna Picchu		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.466	iso-8859-1	
https://www.cuscoperu.com/en/tours/huayna-picchu/1-day-machu-picchu-tour-huayna-picchu	200	ok	text/html	93830	Machu Picchu + Huayna Picchu  | 1 Day Machu Picchu Tour |CuscoPeru.com		1	276	460	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:07.141	utf-8	 Did you know that 'The dead stairs' on Huayna Picchu mountain, rises 900 ft above the river? Come and experience yourself this magic Full day Machu Picchu Tours
https://www.cuscoperu.com/en/tours/machu-picchu/2-day-tour-machu-picchu-huayna-picchu	200	ok	text/html	97910	Machu Picchu 2 Day Tour | 2 Day Machu Picchu Tour + Huayna Picchu| CuscoPeru.com		1	279	460	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.977	utf-8	Can I explore Machu Picchu, Huayna Picchu, and Mandor Waterfalls in two days? Yes, you Can! Start right now this 2 day Machu Picchu tours adventure!
https://www.cuscoperu.com/en/tours/cusco/5-days-in-cusco-machu-picchu-sacred-valley	200	ok	text/html	106854	5 Days in Cusco | 5 Day Machu Picchu Tour + Sacred Valley |CuscoPeru.Com		1	280	461	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:08.204	utf-8	Can I meet the Inca´s agricultural laboratory and his world-famous lost city in 5 Days without leaving aside the Sacred Valley? Of Course! Book Now and start enjoying this fantastic 5 day Machu Picchu tour.
http://www.cuscoperu.com/en/tours/cusco	200	ok	text/html		Tours Cusco - Sacred Valley		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:06.203	iso-8859-1	
https://www.cuscoperu.com/en/tours/cusco/maras-and-moray	200	ok	text/html	79483	Maras & Moray Tours | CuscoPeru.com		1	244	571	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.727	utf-8	Visit Maras and Moray and enjoy a spectacular tour of the Sacred Valley of the Incas.
http://www.cuscoperu.com/en/tours/cusco/cusco-walking-tour	200	ok	text/html		Walking Tour Cusco		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.121	iso-8859-1	
http://www.cuscoperu.com/en/tours/cusco/peruvian-home-cooking	200	ok	text/html		Tour Cooking Cusco 		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.502	iso-8859-1	
http://www.cuscoperu.com/en/tours/inca-trail	200	ok	text/html		Tour Inca Trail and alternative		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.801	iso-8859-1	
https://www.cuscoperu.com/en/tours/inca-trail/inca-trail	200	ok	text/html	91025	Inca Trail, Inca Trail to Machu Picchu| CuscoPeru.com		1	249	572	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.963	utf-8	We will walk along the original route of the Incas to Machu Picchu and you will have to be prepared for a trek full of adventures, landscapes, history and full energy.
https://www.cuscoperu.com/en/tours/inca-trail/inca-trail-2-days-and-1-night	200	ok	text/html	91472	Tours Packages: Inca Trail Tours 2 days | Travel Agency CuscoPeru.com		1	255	571	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.488	utf-8	An adventure through the mountains and the jungle, which was very well known by the Incas, one of the best ways to reach Machu Picchu.
https://www.cuscoperu.com/en/tours/inca-trail/salkantay-machu-picchu	200	ok	text/html	89794	Salkantay Trek,Machu Picchu Tours | CuscoPeru.com		1	250	571	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.325	utf-8	Appreciate the Salkantay's snowy in a route that will show you the wonderful Machu Picchu.
https://www.cuscoperu.com/en/tours/machu-picchu/page=1	200	ok	text/html	84283	Machu Picchu Tours | CuscoPeru.com		1	255	572	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.942	utf-8	Here you will find the best Tours in Machu Picchu Peru, information, number of days, prices and more.
https://www.cuscoperu.com/en/tours/machu-picchu/tour-de-aventura-sky-lodge	200	ok	text/html	280	Sky Lodge Cusco Sacrad Valley Machu Picchu 6D/5N		1	1	569	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.635	iso-8859-1	
https://www.cuscoperu.com/en/tours/machu-picchu/tour-extreme-adventure-cusco-sacred-valley-machu-picchu	200	ok	text/html	99572	Extreme Adventure tours, Machu Picchu, Sacred Valley, Action Valley		1	261	341	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.361	utf-8	in Extreme Adventure tours you will enjoy the best tourist sites Cusco, Sacred Valley, Machu Picchu and Action Valley. Make your book at the travel agency CuscoPeru.com
https://www.cuscoperu.com/en/tours/machu-picchu/explora-peru-lima-arequipa-puno-cusco	200	ok	text/html	293	Explore Peru 11D/10N		1	1	569	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.836	iso-8859-1	
https://www.cuscoperu.com/en/tours/machu-picchu/andes-amazonia-peru-lima-maldonado-puno-cusco	404	not found			Andes and Amazonia Peru 10D/9N		1		569	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.277	utf-8	
https://www.cuscoperu.com/en/tours/cusco/cusco-and-puno	200	ok	text/html	101966	Cusco Puno Tours | CuscoPeru.com		1	271	571	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.594	utf-8	Enjoy all the Andean culture and tradition touring Cusco, Machu Picchu and Puno.
http://www.cuscoperu.com/en/tours/jungle-adventures	200	ok	text/html		Jungle Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.752	iso-8859-1	
https://www.cuscoperu.com/en/tours/jungle-adventures/refugio-amazonas	200	ok	text/html	81457	Refugio Amazonas 4 days & 3 nights - Jungle Adventures Tours		1	237	571	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.998	utf-8	On this trip we will make a tour in the Amazon jungle by boat from the port of Refugio Amazonas Tambopata canoe ride around the lake and finally a walk.
https://www.cuscoperu.com/en/tours/jungle-adventures/posada-amazonas	200	ok	text/html	81741	Posada Amazonas 3 days & 2 nights - Cusco Peru Tours Booking.		1	248	571	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.327	utf-8	This tour begins by visiting the Tambopata Research Center, and then enjoys the wonderful world of the jungle in the Native Community of Infierno.
https://www.cuscoperu.com/en/tours/jungle-adventures/amazon-expedition-tambopata-sandoval-lake	200	ok	text/html	83660	Amazon Expedition Tambopata Sandoval lake | CuscoPeru.com		1	246	570	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:06.354	utf-8	This tour gives you a beautiful experience in the depths of the Peruvian Amazon and a good opportunity to appreciate the flora and fauna of the reserve Tambopata.
https://www.cuscoperu.com/en/tours/cusco/walking-to-the-7-color-mountain	200	ok	text/html	81222	WALKING TO THE 7 COLOR MOUNTAIN		1	241	460	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:07.804	utf-8	The tour starts with the pick-up from your hotel very early, at approximately 4 in the morning, to then start our 3-hour trip in the south-east direction of the city specifically to the community of Kayrawiri to almost 5 thousand meters above the sea level.
https://www.cuscoperu.com/en/tours/cusco/humantay-lagoon	200	ok	text/html	81487	Humantay Lagoon		1	244	460	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.367	utf-8	It´s an unforgettable experience to visit the beautiful hidden emerald lagoon at the top of Humantay Mountain. 
https://www.cuscoperu.com/en/tours/cusco/cusco-vallesur-puno	200	ok	text/html	79198	CUSCO - VALLE SUR - PUNO		1	235	460	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.936	utf-8	Walk starts very early, to leave Cusco and start a fantastic tour, until you reach Puno.
https://www.cuscoperu.com/en/tours/cusco/puente-inca-qeswachaca	200	ok	text/html	82776	INCA BRIDGE Q’ESWACHAKA		1	254	461	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:06.927	utf-8	We leave early from Cusco and during the journey we will observe the Pomacanchi - Urcos and Yanaoca Lagoon, where we will visit a somewhat diminutive volcano and the abra of the same name.
https://www.cuscoperu.com/en/peru-top-experiences	200	ok	text/html	87326	Peru Top Experiences		1	392	459	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.587	utf-8	Our objective is to provide all the information you need to plan your trip to Peru. In cuscoperu.com you will find reliable and complete information about Cusco, Sacred Valley, Sacsayhuaman, Machu Picchu, Inca Trail and hotels. 
https://www.cuscoperu.com/en/tours/cusco/inti-raymi-cusco-and-machu-picchu	200	ok	text/html	102052	Inti Raymi, Cusco & Machu Picchu Tour | CuscoPeru.com		1	264	571	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.263	utf-8	Inti Raymi Tours, is considered the most important holiday of Cusco, also known as the festival of the sun. Cusco Tours.
https://www.cuscoperu.com/en/tours/huayna-picchu/sacred-valley-machu-picchu-huayna-picchu	404	not found			Sacred Valley, Machu Picchu and Huayna Picchu 2D/1N		1		458	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.624	utf-8	
https://www.cuscoperu.com/en/tours/cusco/mountain-of-7-colors-cusco	200	ok	text/html	96828	Cusco - Machu Picchu - Mountain of Seven Colors | CuscoPeru.com		1	262	460	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:10.992	utf-8	Get amazed with this tour that takes you to Cusco, Sacred Valley, Machu Picchu, Maras, Moray and the great Mountain of 7 Colors. 
https://www.cuscoperu.com/en/tours/machu-picchu/1-day-tour-machu-picchu	200	ok	text/html	89997	1 Day Machu Picchu Tour | Full Day Machu Picchu Tour | CuscoPeru.com		1	269	342	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:06.103	utf-8	Have you ever wondered why the full day Machu Picchu tour it´s so popular? We have an amazing 1-day experience, with train ticked included. Book Now and start living this wonderful Machu Picchu venture.
https://www.cuscoperu.com/en/things-to-do	200	ok	text/html	101008	Things to do in Cusco Peru		1	451	571	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.405	utf-8	Information about things to do in Cusco Peru, suggestions of tours, hiking, gastronomy and any more, what not to be missed in Peru.
https://www.cuscoperu.com/en/things-to-do/cultural-traditional	200	ok	text/html	85611	Cultural &amp; Traditional in Peru | CuscoPeru.com		1	398	568	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.096	utf-8	CuscoPeru.com offers the best cultural tours around Cusco, knows the traditions that still survive in the city and is part of the traditions of Peru.
http://www.cuscoperu.com/en/tours/multi-day-cultural-tours	200	ok	text/html		Multi Day Cultural Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.711	iso-8859-1	
http://www.cuscoperu.com/en/tours/cultural-full-day	200	ok	text/html		Full Day Cultural Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.435	iso-8859-1	
http://www.cuscoperu.com/en/tours/cultural-half-day	200	ok	text/html		 Half Day Cultural Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:06.327	iso-8859-1	
https://www.cuscoperu.com/en/things-to-do/hiking-trekking	200	ok	text/html	82562	Hiking &amp; Trekking in Peru | CuscoPeru.com		1	388	570	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.080	utf-8	With its impressive geography, Peru has the most impressive Trekking circuits, where you can enjoy the scenic wonders.
http://www.cuscoperu.com/en/tours/inca-trails-treks	200	ok	text/html		Inca Trail Treks		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:07.454	iso-8859-1	
http://www.cuscoperu.com/en/tours/alternative-inca-trails-treks	200	ok	text/html		Alternative Inca Trails		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.409	iso-8859-1	
http://www.cuscoperu.com/en/tours/trekking	200	ok	text/html		Trekking		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.514	iso-8859-1	
https://www.cuscoperu.com/en/things-to-do/horseback-riding	200	ok	text/html	82660	Horseback Riding in Cusco, Sacred Valley Peru		1	388	570	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:09.616	utf-8	Cusco Horseback, becomes a more delightful experience of your trip, come to the archaeological away on horseback and naturally feel comfortable, exploring nature, the landscape in a different way.
http://www.cuscoperu.com/en/tours/horseback-half-day	200	ok	text/html		Half Day Horseback Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.512	iso-8859-1	
http://www.cuscoperu.com/en/tours/horseback-full-day	200	ok	text/html		Full Day Horseback Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.615	iso-8859-1	
https://www.cuscoperu.com/en/things-to-do/water-sports	200	ok	text/html	84218	Water Sports in Peru | CuscoPeru.com		1	391	570	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.818	utf-8	Water sports, become one of the leading destinations for rafting in South America, for people who love adventure sports, Peru's rivers await you with its powerful and exciting wonderful valleys. Rafting in Cusco.
http://www.cuscoperu.com/en/tours/rafting	200	ok	text/html		Rafting Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.312	iso-8859-1	
http://www.cuscoperu.com/en/tours/kayak	200	ok	text/html		Kayak Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.673	iso-8859-1	
https://www.cuscoperu.com/en/things-to-do/extreme-sports	200	ok	text/html	83245	Information about Extreme Sports in Peru |CuscoPeru.com		1	388	570	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.330	utf-8	Peru tours, rock climbing and mountaineering, extreme sports are practiced in almost the entire territory of Peru. Canyoning in the Andes, in ciclismos down hill and many other extreme sports are very famous in Cusco.
http://www.cuscoperu.com/en/tours/mountain-biking	200	ok	text/html		Mountain Biking		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:06.968	iso-8859-1	
http://www.cuscoperu.com/en/tours/xtreme-sports	200	ok	text/html		Extreme Sports		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:02.873	iso-8859-1	
https://www.cuscoperu.com/en/things-to-do/motor-adventures	200	ok	text/html	83019	Motor Adventures in Cusco, Sacred Valley and Machu Picchu		1	388	570	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:04.365	utf-8	Cusco Tours, learn more in less time, can only be achieved in a motor vehicle and Peru has much to show starting with the Peruvian coast, has one of the most impressive American deserts. Ideal for those who love motorcycles.
http://www.cuscoperu.com/en/tours/motorcicle-full-days	200	ok	text/html		Motorcycle Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.475	iso-8859-1	
http://www.cuscoperu.com/en/tours/atv-tours	200	ok	text/html		ATV Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:07.608	iso-8859-1	
http://www.cuscoperu.com/en/tours/expeditions	200	ok	text/html		4x4 Expeditions		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.364	iso-8859-1	
https://www.cuscoperu.com/en/things-to-do/jungle-adventures	200	ok	text/html	82951	Jungle Adventures Tours in Peru | CuscoPeru.com		1	388	570	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.114	utf-8	Perú Tours, adventure of the Peruvian forest Natural Heritage named Earth, the Amazon River and its surroundings are one of the least explored areas of Peru and attractive.
http://www.cuscoperu.com/en/tours/amazon-lake-circuits	200	ok	text/html		Amazon Lake Circuits		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.211	iso-8859-1	
http://www.cuscoperu.com/en/tours/jungle-tours	200	ok	text/html		Jungle Tours		1	1	335	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:05.522	iso-8859-1	
https://www.cuscoperu.com/en/travel	200	ok	text/html	89705	Peru Travel Guide | CuscoPeru.com		1	429	571	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.796	utf-8	Peru Travel Guide, tourist information of the main destinations in Peru as Machu Picchu, Inca Trail, Lima, Arequipa, Puno and other destinations. 
https://www.cuscoperu.com/en/travel/cusco	200	ok	text/html	97353	Cusco City Guide | CuscoPeru.com		1	424	581	Apache/2.4.27 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4		00:03.879	utf-8	Touristic information about Cusco, hotels, tours, flights, culture and everything that you need to plan your travel to Cusco Peru.
